"MOD_NAME","ITM_NAME","DSCR","ITM_TYPE","FLD_LEN","DECML"
"RFQ_caffeine","cfqe4a1_more","Were there other periods when you temporarily stopped drinking caffeine-free regular soda regularly?","NUMBER","4","0"
"RFQ_caffeine","cfqe4astart2","At what age did you stop drinking caffeine-free regular soda  again?","NUMBER","4","0"
"RFQ_caffeine","cfqe4astop2","At what age did you start drinking at least 1 cup per week of caffeine-free regular soda again?","NUMBER","4","0"
"RFQ_caffeine","cfqe4a2_9999","Don't know/prefer not to answer","NUMBER","4","0"
"RFQ_caffeine","cfqe4a2_more","Were there other periods when you temporarily stopped drinking caffeine-free regular soda regularly?","NUMBER","4","0"
"RFQ_caffeine","cfqe4astart3","At what age did you stop drinking caffeine-free regular soda  again?","NUMBER","4","0"
"RFQ_caffeine","cfqe4astop3","At what age did you start drinking at least 1 cup per week of caffeine-free regular soda again?","NUMBER","4","0"
"RFQ_caffeine","cfqe4a3_9999","Don't know/prefer not to answer","NUMBER","4","0"
"RFQ_caffeine","cfqe5day","I5) During the time you were regularly drinking caffeine-free regular soda, on average, about how many cans or 12 oz/375ml servings did you drink per day?","NUMBER","4","1"
"RFQ_caffeine","cfqe5week","I5) During the time you were regularly drinking caffeine-free regular soda, on average, about how many cans or 12 oz/375ml servings did you drink per week?","NUMBER","4","1"
"RFQ_caffeine","cfqe5month","I5) During the time you were regularly drinking caffeine-free regular soda, on average, about how many cans or 12 oz/375ml servings did you drink per month?","NUMBER","4","1"
"RFQ_caffeine","cfqe5_9999","Don't know/prefer not to answer","NUMBER","4","0"
"RFQ_caffeine","cfqed1","J1) In your lifetime, have you ever regularly drunk caffeine-free DIET soda, that is, at least once per WEEK for 6 months or longer?","NUMBER","4","0"
"RFQ_caffeine","cfqed2age","J2) At what age (or in what year) did you first start regularly drinking caffeine-free diet soda?","NUMBER","4","0"
"RFQ_caffeine","cfqed2year","J2) At what age (or in what year) did you first start regularly drinking caffeine-free diet soda?","NUMBER","4","0"
"RFQ_caffeine","cfqed2_9999","Don't know/prefer not to answer","NUMBER","4","0"
"RFQ_caffeine","cfed3","J3) Are you currently regularly drinking caffeine-free diet soda?","NUMBER","4","0"
"RFQ_caffeine","cfqed3age","J3.1) At what age (or in what year) did you last stop regularly drinking caffeine-free diet soda?","NUMBER","4","0"
"RFQ_caffeine","cfqed3year","J3.1) At what age (or in what year) did you last stop regularly drinking caffeine-free diet soda?","NUMBER","4","0"
"RFQ_caffeine","cfqed3_9999","Don't know/prefer not to answer","NUMBER","4","0"
"RFQ_caffeine","cfqed4","J4) During all the years that you regularly drank caffeine-free diet soda, did you ever stop drinking it for a period of a year or more?","NUMBER","4","0"
"RFQ_caffeine","cfqed4astart1","At what age did you first stop drinking caffeine-free diet soda?","NUMBER","4","0"
"RFQ_caffeine","cfqed4astop1","At what age did you start drinking at least 1 cup per week of caffeine-free diet soda again?","NUMBER","4","0"
"RFQ_caffeine","cfqed4a1_9999","Don't know/prefer not to answer","NUMBER","4","0"
"RFQ_caffeine","cfqed4a1_more","Were there other periods when you temporarily stopped drinking caffeine-free diet soda regularly?","NUMBER","4","0"
"RFQ_caffeine","cfqed4astart2","At what age did you stop drinking caffeine-free diet soda again?","NUMBER","4","0"
"RFQ_caffeine","cfqed4astop2","At what age did you start drinking at least 1 cup per week of caffeine-free diet soda again?","NUMBER","4","0"
"RFQ_caffeine","cfqed4a2_9999","Don't know/prefer not to answer","NUMBER","4","0"
"RFQ_caffeine","cfqed4a2_more","Were there other periods when you temporarily stopped drinking caffeine-free diet soda regularly?","NUMBER","4","0"
"RFQ_caffeine","cfqed4astart3","At what age did you stop drinking caffeine-free diet soda again?","NUMBER","4","0"
"RFQ_caffeine","cfqed4astop3","At what age did you start drinking at least 1 cup per week of caffeine-free diet soda again?","NUMBER","4","0"
"RFQ_caffeine","cfqed4a3_9999","Don't know/prefer not to answer","NUMBER","4","0"
"RFQ_caffeine","cfqed5day","J5) During the time you were regularly drinking caffeine-free diet soda, on average, about how many cans or 12 oz/375ml servings did you drink per day?","NUMBER","4","1"
"RFQ_caffeine","cfqed5week","J5) During the time you were regularly drinking caffeine-free diet soda, on average, about how many cans or 12 oz/375ml servings did you drink per week?","NUMBER","4","1"
"RFQ_caffeine","cfqed5month","J5) During the time you were regularly drinking caffeine-free diet soda, on average, about how many cans or 12 oz/375ml servings did you drink per month?","NUMBER","4","1"
"RFQ_caffeine","cfqed5_9999","Don't know/prefer not to answer","NUMBER","4","0"
"RFQ_caffeine","cfcomments","Comments: If you have any additional information about your use of caffeine, please provide it here","CHAR","500",NA
"RFQ_caffeine","caffeine_complete","if caffeine completed","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","","calcium_channel_blocker_medication_history","",NA,NA
"RFQ_calcium_channel_blocker_medication_history","patno","PPMI patient number","NUMBER","6","0"
"RFQ_calcium_channel_blocker_medication_history","calcium_channel_blocker_medication_history_timestamp","calcium_channel_blocker_medication_history date stamp","TIMESTAMP","19",NA
"RFQ_calcium_channel_blocker_medication_history","datacompca","Date of completion","CHAR","11",NA
"RFQ_calcium_channel_blocker_medication_history","compbyca","These questions were primarily completed by:","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","compby_relativespecifyca","Specify other relative","CHAR","50",NA
"RFQ_calcium_channel_blocker_medication_history","compby_otherspecifyca","Specify someone else","CHAR","50",NA
"RFQ_calcium_channel_blocker_medication_history","caintro","Have you ever been treated for high blood pressure, heart problems, angina, chest pain, stroke, irregular heartbeat, palpitations, recurrent headache, migraine or Raynaud's (sudden changes of color in your fingers, e.g. blueing, whitening and/or reddening)?","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1a","1a) Amlodipine or Norvasc","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1a1___1","CCB used for high blood pressure","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1a1___2","CCB used for heart problem","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1a1___3","CCB used for angina","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1a1___4","CCB used for chest pain","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1a1___5","CCB used for stroke","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1a1___6","CCB used for irregular heartbeat","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1a1___7","CCB used for palpitations","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1a1___8","CCB used for recurrent headache","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1a1___10","CCB used for migraine","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1a1___11","CCB used for Raynaud's","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1a1___88","CCB used for Other","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1a1tx","Specify the other condition","CHAR","100",NA
"RFQ_calcium_channel_blocker_medication_history","ca1b","1b) Felodipine or Plendil","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1b1___1","CCB used for high blood pressure","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1b1___2","CCB used for heart problem","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1b1___3","CCB used for angina","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1b1___4","CCB used for chest pain","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1b1___5","CCB used for stroke","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1b1___6","CCB used for irregular heartbeat","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1b1___7","CCB used for palpitations","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1b1___8","CCB used for recurrent headache","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1b1___10","CCB used for migraine","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1b1___11","CCB used for Raynaud's","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1b1___88","CCB used for Other","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1b1tx","Specify the other condition","CHAR","100",NA
"RFQ_calcium_channel_blocker_medication_history","ca1c","1c) Nifedipine or Procardia, Adalat, Afeditab, Nifediac, Nifedical","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1c1___1","CCB used for high blood pressure","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1c1___2","CCB used for heart problem","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1c1___3","CCB used for angina","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1c1___4","CCB used for chest pain","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1c1___5","CCB used for stroke","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1c1___6","CCB used for irregular heartbeat","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1c1___7","CCB used for palpitations","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1c1___8","CCB used for recurrent headache","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1c1___10","CCB used for migraine","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1c1___11","CCB used for Raynaud's","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1c1___88","CCB used for Other","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1c1tx","Specify the other condition","CHAR","100",NA
"RFQ_calcium_channel_blocker_medication_history","ca1d","1d) Nicardipine or Cardene, Carden SR","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1d1___1","CCB used for high blood pressure","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1d1___2","CCB used for heart problem","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1d1___3","CCB used for angina","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1d1___4","CCB used for chest pain","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1d1___5","CCB used for stroke","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1d1___6","CCB used for irregular heartbeat","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1d1___7","CCB used for palpitations","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1d1___8","CCB used for recurrent headache","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1d1___10","CCB used for migraine","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1d1___11","CCB used for Raynaud's","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1d1___88","CCB used for Other","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1d1tx","Specify the other condition","CHAR","100",NA
"RFQ_calcium_channel_blocker_medication_history","ca1e","1e) Isradipine or Dynacirc","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1e1___1","CCB used for high blood pressure","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1e1___2","CCB used for heart problem","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1e1___3","CCB used for angina","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1e1___4","CCB used for chest pain","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1e1___5","CCB used for stroke","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1e1___6","CCB used for irregular heartbeat","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1e1___7","CCB used for palpitations","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1e1___8","CCB used for recurrent headache","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1e1___10","CCB used for migraine","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1e1___11","CCB used for Raynaud's","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1e1___88","CCB used for Other","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1e1tx","Specify the other condition","CHAR","100",NA
"RFQ_calcium_channel_blocker_medication_history","ca1f","1f) Nisoldipine or Sular","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1f1___1","CCB used for high blood pressure","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1f1___2","CCB used for heart problem","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1f1___3","CCB used for angina","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1f1___4","CCB used for chest pain","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1f1___5","CCB used for stroke","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1f1___6","CCB used for irregular heartbeat","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1f1___7","CCB used for palpitations","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1f1___8","CCB used for recurrent headache","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1f1___10","CCB used for migraine","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1f1___11","CCB used for Raynaud's","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1f1___88","CCB used for Other","NUMBER","4","0"
"RFQ_calcium_channel_blocker_medication_history","ca1f1tx","Specify the other condition","CHAR","100",NA
"RFQ_calcium_channel_blocker_medication_history","ca2a_age","2a) At what age (or in what year) did you first start regularly taking any of the medicines listed in question 1?","NUMBER","4","0"
